Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_753,VPWR,li1,352.5900,13.6000,1.800000
FILLER_0_741,VPWR,li1,349.1400,13.6000,1.800000
FILLER_0_729,VPWR,li1,343.6200,13.6000,1.800000
FILLER_0_725,VPWR,li1,339.7100,13.6000,1.800000
FILLER_0_713,VPWR,li1,336.2600,13.6000,1.800000
FILLER_0_701,VPWR,li1,330.7400,13.6000,1.800000
FILLER_0_697,VPWR,li1,326.8300,13.6000,1.800000
FILLER_0_685,VPWR,li1,323.3800,13.6000,1.800000
FILLER_0_673,VPWR,li1,317.8600,13.6000,1.800000
FILLER_0_669,VPWR,li1,313.9500,13.6000,1.800000
FILLER_0_657,VPWR,li1,310.5000,13.6000,1.800000
FILLER_0_645,VPWR,li1,304.9800,13.6000,1.800000
FILLER_0_641,VPWR,li1,301.0700,13.6000,1.800000
FILLER_0_629,VPWR,li1,297.6200,13.6000,1.800000
FILLER_0_617,VPWR,li1,292.1000,13.6000,1.800000
FILLER_0_615,VPWR,li1,288.6500,13.6000,1.800000
FILLER_0_603,VPWR,li1,285.6600,13.6000,1.800000
FILLER_0_597,VPWR,li1,280.8300,13.6000,1.800000
FILLER_0_589,VPWR,li1,278.3000,13.6000,1.800000
FILLER_0_585,VPWR,li1,275.3100,13.6000,1.800000
FILLER_0_573,VPWR,li1,271.8600,13.6000,1.800000
FILLER_0_561,VPWR,li1,266.3400,13.6000,1.800000
FILLER_0_557,VPWR,li1,262.4300,13.6000,1.800000
FILLER_0_545,VPWR,li1,258.9800,13.6000,1.800000
FILLER_0_533,VPWR,li1,253.4600,13.6000,1.800000
FILLER_0_529,VPWR,li1,249.5500,13.6000,1.800000
FILLER_0_517,VPWR,li1,246.1000,13.6000,1.800000
FILLER_0_505,VPWR,li1,240.5800,13.6000,1.800000
FILLER_0_501,VPWR,li1,236.6700,13.6000,1.800000
FILLER_0_489,VPWR,li1,233.2200,13.6000,1.800000
FILLER_0_477,VPWR,li1,227.7000,13.6000,1.800000
FILLER_0_473,VPWR,li1,223.7900,13.6000,1.800000
FILLER_0_461,VPWR,li1,220.3400,13.6000,1.800000
FILLER_0_449,VPWR,li1,214.8200,13.6000,1.800000
FILLER_0_445,VPWR,li1,210.9100,13.6000,1.800000
FILLER_0_433,VPWR,li1,207.4600,13.6000,1.800000
FILLER_0_421,VPWR,li1,201.9400,13.6000,1.800000
FILLER_0_417,VPWR,li1,198.0300,13.6000,1.800000
FILLER_0_405,VPWR,li1,194.5800,13.6000,1.800000
FILLER_0_393,VPWR,li1,189.0600,13.6000,1.800000
FILLER_0_389,VPWR,li1,185.1500,13.6000,1.800000
FILLER_0_377,VPWR,li1,181.7000,13.6000,1.800000
FILLER_0_365,VPWR,li1,176.1800,13.6000,1.800000
FILLER_0_361,VPWR,li1,172.2700,13.6000,1.800000
FILLER_0_349,VPWR,li1,168.8200,13.6000,1.800000
FILLER_0_337,VPWR,li1,163.3000,13.6000,1.800000
FILLER_0_333,VPWR,li1,159.3900,13.6000,1.800000
FILLER_0_321,VPWR,li1,155.9400,13.6000,1.800000
FILLER_0_309,VPWR,li1,150.4200,13.6000,1.799999
FILLER_0_305,VPWR,li1,146.5100,13.6000,1.799999
FILLER_0_293,VPWR,li1,143.0600,13.6000,1.799999
FILLER_0_281,VPWR,li1,137.5400,13.6000,1.799999
FILLER_0_277,VPWR,li1,133.6300,13.6000,1.799999
FILLER_0_265,VPWR,li1,130.1800,13.6000,1.799999
FILLER_0_253,VPWR,li1,124.6600,13.6000,1.799999
FILLER_0_249,VPWR,li1,120.7500,13.6000,1.799999
FILLER_0_237,VPWR,li1,117.3000,13.6000,1.799999
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.799999
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.799999
FILLER_0_209,VPWR,li1,104.4200,13.6000,1.799999
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.799999
FILLER_0_181,VPWR,li1,91.5400,13.6000,1.799999
FILLER_0_169,VPWR,li1,86.0200,13.6000,1.799998
FILLER_0_165,VPWR,li1,82.1100,13.6000,1.799998
FILLER_0_153,VPWR,li1,78.6600,13.6000,1.799998
FILLER_0_141,VPWR,li1,73.1400,13.6000,1.799998
FILLER_0_137,VPWR,li1,69.2300,13.6000,1.799998
FILLER_0_125,VPWR,li1,65.7800,13.6000,1.799998
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.799998
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799998
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799998
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799998
FILLER_0_81,VPWR,li1,43.4700,13.6000,1.799998
FILLER_0_69,VPWR,li1,40.0200,13.6000,1.799998
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.799998
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799998
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799997
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799997
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799996
FILLER_0_23,VPWR,li1,17.0200,13.6000,1.799996
FILLER_0_11,VPWR,li1,13.3400,13.6000,1.799995
ANTENNA_119,VPWR,li1,279.6800,242.0800,1.799758
ANTENNA_118,VPWR,li1,453.5600,176.8000,1.799709
ANTENNA_117,VPWR,li1,341.7800,176.8000,1.799915
ANTENNA_116,VPWR,li1,735.5400,89.7600,1.799319
ANTENNA_115,VPWR,li1,730.4800,296.4800,1.799115
ANTENNA_114,VPWR,li1,529.9200,709.9200,1.799904
ANTENNA_113,VPWR,li1,365.7000,476.0000,1.799839
ANTENNA_112,VPWR,li1,316.9400,416.1600,1.799957
ANTENNA_111,VPWR,li1,598.4600,470.5600,1.799917
ANTENNA_110,VPWR,li1,542.3400,508.6400,1.799840
ANTENNA_109,VPWR,li1,541.8800,655.5200,1.799861
ANTENNA_108,VPWR,li1,58.4200,508.6400,1.799822
ANTENNA_107,VPWR,li1,654.1200,503.2000,1.799829
ANTENNA_106,VPWR,li1,377.2000,530.4000,1.799851
ANTENNA_105,VPWR,li1,302.6800,329.1200,1.799816
ANTENNA_104,VPWR,li1,563.9600,312.8000,1.799164
ANTENNA_103,VPWR,li1,678.5000,258.4000,1.799274
ANTENNA_102,VPWR,li1,679.4200,252.9600,1.799398
ANTENNA_101,VPWR,li1,726.8000,329.1200,1.798724
ANTENNA_100,VPWR,li1,450.8000,258.4000,1.799242
ANTENNA_99,VPWR,li1,354.2000,133.2800,1.799933
ANTENNA_98,VPWR,li1,599.3800,312.8000,1.799364
ANTENNA_97,VPWR,li1,603.5200,312.8000,1.799413
ANTENNA_96,VPWR,li1,519.8000,318.2400,1.799157
ANTENNA_95,VPWR,li1,326.1400,291.0400,1.799875
ANTENNA_94,VPWR,li1,135.2400,612.0000,1.799841
ANTENNA_93,VPWR,li1,573.6200,655.5200,1.799861
ANTENNA_92,VPWR,li1,581.4400,628.3200,1.799936
ANTENNA_91,VPWR,li1,307.7400,573.9200,1.799969
ANTENNA_90,VPWR,li1,517.9600,334.5600,1.799744
ANTENNA_89,VPWR,li1,512.9000,334.5600,1.799740
ANTENNA_88,VPWR,li1,282.4400,155.0400,1.799936
ANTENNA_87,VPWR,li1,264.5000,225.7600,1.799864
ANTENNA_86,VPWR,li1,379.9600,394.4000,1.799897
ANTENNA_85,VPWR,li1,323.3800,405.2800,1.799962
ANTENNA_84,VPWR,li1,470.5800,122.4000,1.799788
ANTENNA_83,VPWR,li1,461.3800,127.8400,1.799810
ANTENNA_82,VPWR,li1,310.9600,122.4000,1.799972
ANTENNA_81,VPWR,li1,565.3400,171.3600,1.799022
ANTENNA_80,VPWR,li1,560.2800,285.6000,1.799647
ANTENNA_79,VPWR,li1,615.4800,225.7600,1.799380
ANTENNA_78,VPWR,li1,619.6200,220.3200,1.798971
ANTENNA_77,VPWR,li1,435.1600,323.6800,1.799296
ANTENNA_76,VPWR,li1,215.2800,486.8800,1.799844
ANTENNA_75,VPWR,li1,48.3000,263.8400,1.799949
ANTENNA_74,VPWR,li1,32.2000,388.9600,1.799983
ANTENNA_73,VPWR,li1,724.9600,410.7200,1.799525
ANTENNA_72,VPWR,li1,222.1800,443.3600,1.799936
ANTENNA_71,VPWR,li1,568.1000,334.5600,1.799782
ANTENNA_70,VPWR,li1,466.9000,160.4800,1.799857
ANTENNA_69,VPWR,li1,460.9200,356.3200,1.799846
ANTENNA_68,VPWR,li1,391.9200,285.6000,1.799865
ANTENNA_67,VPWR,li1,302.6800,176.8000,1.799959
ANTENNA_66,VPWR,li1,665.6200,301.9200,1.799559
ANTENNA_65,VPWR,li1,440.2200,149.6000,1.799868
ANTENNA_64,VPWR,li1,359.2600,666.4000,1.799901
ANTENNA_63,VPWR,li1,122.3600,236.6400,1.799774
ANTENNA_62,VPWR,li1,128.3400,242.0800,1.799884
ANTENNA_61,VPWR,li1,551.5400,584.8000,1.799866
ANTENNA_60,VPWR,li1,328.4400,503.2000,1.799963
ANTENNA_59,VPWR,li1,574.0800,13.6000,1.799994
ANTENNA_58,VPWR,li1,483.4600,116.9600,1.799734
ANTENNA_57,VPWR,li1,332.5800,127.8400,1.799976
ANTENNA_56,VPWR,li1,620.0800,388.9600,1.799894
ANTENNA_55,VPWR,li1,591.1000,709.9200,1.799912
ANTENNA_54,VPWR,li1,594.7800,617.4400,1.799936
ANTENNA_53,VPWR,li1,271.4000,323.6800,1.799735
ANTENNA_52,VPWR,li1,356.5000,503.2000,1.799927
ANTENNA_51,VPWR,li1,358.3400,176.8000,1.799858
ANTENNA_50,VPWR,li1,478.4000,465.1200,1.799949
ANTENNA_49,VPWR,li1,492.6600,269.2800,1.799661
ANTENNA_48,VPWR,li1,492.6600,285.6000,1.799868
ANTENNA_47,VPWR,li1,492.6600,269.2800,1.799661
ANTENNA_46,VPWR,li1,492.6600,285.6000,1.799868
ANTENNA_45,VPWR,li1,492.6600,274.7200,1.799634
ANTENNA_44,VPWR,li1,492.6600,280.1600,1.799692
ANTENNA_43,VPWR,li1,492.6600,274.7200,1.799634
ANTENNA_42,VPWR,li1,441.6000,171.3600,1.799844
ANTENNA_41,VPWR,li1,221.2600,301.9200,1.799770
ANTENNA_40,VPWR,li1,738.7600,19.0400,1.799882
ANTENNA_39,VPWR,li1,726.8000,301.9200,1.799310
ANTENNA_38,VPWR,li1,735.5400,301.9200,1.799289
ANTENNA_37,VPWR,li1,727.7200,301.9200,1.799310
ANTENNA_36,VPWR,li1,734.6200,301.9200,1.799293
ANTENNA_35,VPWR,li1,728.6400,301.9200,1.799304
ANTENNA_34,VPWR,li1,733.7000,301.9200,1.799293
ANTENNA_33,VPWR,li1,729.5600,301.9200,1.799304
ANTENNA_32,VPWR,li1,735.5400,127.8400,1.798917
ANTENNA_31,VPWR,li1,731.8600,301.9200,1.799298
ANTENNA_30,VPWR,li1,736.9200,133.2800,1.798773
ANTENNA_29,VPWR,li1,731.8600,291.0400,1.799354
ANTENNA_28,VPWR,li1,530.3800,334.5600,1.799751
ANTENNA_27,VPWR,li1,471.0400,263.8400,1.799692
ANTENNA_26,VPWR,li1,455.8600,291.0400,1.799434
ANTENNA_25,VPWR,li1,563.0400,334.5600,1.799776
ANTENNA_24,VPWR,li1,556.1400,291.0400,1.799577
ANTENNA_23,VPWR,li1,375.3600,378.0800,1.799931
ANTENNA_22,VPWR,li1,375.3600,405.2800,1.799906
ANTENNA_21,VPWR,li1,375.3600,378.0800,1.799931
ANTENNA_20,VPWR,li1,375.3600,405.2800,1.799906
ANTENNA_19,VPWR,li1,375.3600,383.5200,1.799882
ANTENNA_18,VPWR,li1,375.3600,399.8400,1.799925
ANTENNA_17,VPWR,li1,375.3600,383.5200,1.799882
ANTENNA_16,VPWR,li1,375.3600,399.8400,1.799925
ANTENNA_15,VPWR,li1,375.3600,388.9600,1.799926
ANTENNA_14,VPWR,li1,375.3600,394.4000,1.799902
ANTENNA_13,VPWR,li1,375.3600,388.9600,1.799926
ANTENNA_12,VPWR,li1,193.6600,481.4400,1.799882
ANTENNA_11,VPWR,li1,174.8000,334.5600,1.799954
ANTENNA_10,VPWR,li1,552.0000,323.6800,1.797686
ANTENNA_9,VPWR,li1,719.4400,334.5600,1.798962
ANTENNA_8,VPWR,li1,649.5200,280.1600,1.799598
ANTENNA_7,VPWR,li1,485.7600,171.3600,1.799845
ANTENNA_6,VPWR,li1,543.2600,176.8000,1.799083
ANTENNA_5,VPWR,li1,425.9600,563.0400,1.799893
ANTENNA_4,VPWR,li1,418.6000,568.4800,1.799919
ANTENNA_3,VPWR,li1,598.9200,704.4800,1.799924
ANTENNA_2,VPWR,li1,594.3200,492.3200,1.799911
ANTENNA_1,VPWR,li1,668.3800,486.8800,1.799720
hold4427,VPWR,li1,17.9400,530.4000,1.799983
hold4426,VPWR,li1,93.8400,671.8400,1.799916
hold4425,VPWR,li1,20.7000,584.8000,1.799950
hold4424,VPWR,li1,34.0400,481.4400,1.799943
hold4423,VPWR,li1,35.8800,486.8800,1.799916
hold4422,VPWR,li1,53.3600,350.8800,1.799934
hold4421,VPWR,li1,280.1400,394.4000,1.799936
hold4420,VPWR,li1,27.1400,557.6000,1.799968
hold4419,VPWR,li1,364.3200,394.4000,1.799912
hold4418,VPWR,li1,136.6200,639.2000,1.799938
hold4417,VPWR,li1,178.0200,546.7200,1.799962
hold4416,VPWR,li1,144.4400,492.3200,1.799908
hold4415,VPWR,li1,188.6000,508.6400,1.799959
hold4414,VPWR,li1,231.8400,584.8000,1.799914
hold4413,VPWR,li1,132.4800,617.4400,1.799909
hold4412,VPWR,li1,133.4000,350.8800,1.799940
hold4411,VPWR,li1,308.2000,437.9200,1.799973
hold4410,VPWR,li1,519.8000,187.6800,1.799616
hold4409,VPWR,li1,281.0600,274.7200,1.799870
hold4408,VPWR,li1,265.4200,350.8800,1.799852
hold4407,VPWR,li1,132.4800,541.2800,1.799945
hold4406,VPWR,li1,180.3200,568.4800,1.799952
hold4405,VPWR,li1,313.2600,459.6800,1.799973
hold4404,VPWR,li1,284.2800,421.6000,1.799874
hold4403,VPWR,li1,210.6800,579.3600,1.799953
hold4402,VPWR,li1,277.8400,193.1200,1.799722
hold4401,VPWR,li1,274.1600,394.4000,1.799935
hold4400,VPWR,li1,724.0400,590.2400,1.799873
hold4399,VPWR,li1,213.9000,378.0800,1.799941
hold4398,VPWR,li1,217.1200,470.5600,1.799946
hold4397,VPWR,li1,510.1400,138.7200,1.799484
hold4396,VPWR,li1,517.5000,122.4000,1.799408
hold4395,VPWR,li1,183.5400,252.9600,1.799938
hold4394,VPWR,li1,362.9400,106.0800,1.799911
hold4393,VPWR,li1,214.3600,318.2400,1.799853
hold4392,VPWR,li1,63.4800,242.0800,1.799907
hold4391,VPWR,li1,23.9200,388.9600,1.799989
hold4390,VPWR,li1,132.4800,258.4000,1.799943
hold4389,VPWR,li1,145.3600,258.4000,1.799949
hold4388,VPWR,li1,310.5000,465.1200,1.799950
hold4387,VPWR,li1,111.3200,220.3200,1.799857
hold4386,VPWR,li1,92.0000,350.8800,1.799927
hold4385,VPWR,li1,222.6400,552.1600,1.799945
hold4384,VPWR,li1,239.6600,394.4000,1.799938
hold4383,VPWR,li1,222.6400,628.3200,1.799968
hold4382,VPWR,li1,252.5400,541.2800,1.799966
hold4381,VPWR,li1,741.0600,573.9200,1.799868
hold4380,VPWR,li1,704.2600,573.9200,1.799881
hold4379,VPWR,li1,261.7400,454.2400,1.799962
hold4378,VPWR,li1,261.2800,329.1200,1.799841
hold4377,VPWR,li1,56.5800,340.0000,1.799940
hold4376,VPWR,li1,176.1800,557.6000,1.799970
hold4375,VPWR,li1,252.5400,187.6800,1.799862
hold4374,VPWR,li1,175.7200,198.5600,1.799966
hold4373,VPWR,li1,116.8400,269.2800,1.799970
hold4372,VPWR,li1,259.9000,563.0400,1.799958
hold4371,VPWR,li1,253.9200,209.4400,1.799887
hold4370,VPWR,li1,251.6200,383.5200,1.799906
hold4369,VPWR,li1,235.5200,628.3200,1.799966
hold4368,VPWR,li1,65.3200,291.0400,1.799966
hold4367,VPWR,li1,196.8800,350.8800,1.799918
hold4366,VPWR,li1,90.1600,252.9600,1.799926
hold4365,VPWR,li1,235.5200,416.1600,1.799943
hold4364,VPWR,li1,232.3000,182.2400,1.799957
hold4363,VPWR,li1,252.5400,568.4800,1.799911
hold4362,VPWR,li1,190.4400,307.3600,1.799950
hold4361,VPWR,li1,148.5800,568.4800,1.799933
hold4360,VPWR,li1,195.9600,204.0000,1.799906
hold4359,VPWR,li1,201.4800,552.1600,1.799963
hold4358,VPWR,li1,219.4200,427.0400,1.799935
hold4357,VPWR,li1,201.4800,628.3200,1.799973
hold4356,VPWR,li1,137.0800,204.0000,1.799915
hold4355,VPWR,li1,246.5600,334.5600,1.799818
hold4354,VPWR,li1,155.0200,579.3600,1.799956
hold4353,VPWR,li1,297.1600,606.5600,1.799918
hold4352,VPWR,li1,58.4200,258.4000,1.799946
hold4351,VPWR,li1,72.2200,258.4000,1.799939
hold4350,VPWR,li1,222.1800,633.7600,1.799941
hold4349,VPWR,li1,223.1000,220.3200,1.799811
hold4348,VPWR,li1,96.6000,323.6800,1.799899
hold4347,VPWR,li1,707.4800,524.9600,1.799826
hold4346,VPWR,li1,244.2600,459.6800,1.799952
hold4345,VPWR,li1,194.5800,421.6000,1.799929
hold4344,VPWR,li1,265.4200,541.2800,1.799964
hold4343,VPWR,li1,729.5600,470.5600,1.799820
hold4342,VPWR,li1,730.0200,437.9200,1.799771
hold4341,VPWR,li1,252.0800,584.8000,1.799920
hold4340,VPWR,li1,187.6800,535.8400,1.799982
hold4339,VPWR,li1,184.0000,269.2800,1.799956
hold4338,VPWR,li1,138.0000,573.9200,1.799958
hold4337,VPWR,li1,363.8600,160.4800,1.799880
hold4336,VPWR,li1,94.3000,214.8800,1.799901
hold4335,VPWR,li1,587.8800,454.2400,1.799918
hold4334,VPWR,li1,291.1800,514.0800,1.799938
hold4333,VPWR,li1,144.9000,633.7600,1.799946
hold4332,VPWR,li1,713.0000,486.8800,1.799487
hold4331,VPWR,li1,268.6400,307.3600,1.799875
hold4330,VPWR,li1,201.4800,432.4800,1.799936
hold4329,VPWR,li1,269.1000,285.6000,1.799824
hold4328,VPWR,li1,185.8400,573.9200,1.799980
hold4327,VPWR,li1,201.4800,650.0800,1.799975
hold4326,VPWR,li1,259.4400,432.4800,1.799849
hold4325,VPWR,li1,239.6600,193.1200,1.799769
hold4324,VPWR,li1,240.1200,187.6800,1.799874
hold4323,VPWR,li1,274.1600,421.6000,1.799868
hold4322,VPWR,li1,201.0200,508.6400,1.799956
hold4321,VPWR,li1,162.3800,595.6800,1.799965
hold4320,VPWR,li1,486.2200,416.1600,1.799936
hold4319,VPWR,li1,196.8800,595.6800,1.799965
hold4318,VPWR,li1,317.4000,530.4000,1.799937
hold4317,VPWR,li1,241.5000,519.5200,1.799921
hold4316,VPWR,li1,252.5400,416.1600,1.799945
hold4315,VPWR,li1,736.9200,508.6400,1.799760
hold4314,VPWR,li1,235.5200,508.6400,1.799953
hold4313,VPWR,li1,188.1400,639.2000,1.799970
hold4312,VPWR,li1,228.1600,269.2800,1.799869
hold4311,VPWR,li1,233.2200,644.6400,1.799935
hold4310,VPWR,li1,201.9400,524.9600,1.799953
hold4309,VPWR,li1,270.0200,519.5200,1.799920
hold4308,VPWR,li1,196.8800,612.0000,1.799958
hold4307,VPWR,li1,390.0800,394.4000,1.799892
hold4306,VPWR,li1,127.8800,323.6800,1.799899
hold4305,VPWR,li1,638.9400,530.4000,1.799935
hold4304,VPWR,li1,293.0200,590.2400,1.799945
hold4303,VPWR,li1,175.2600,519.5200,1.799960
hold4302,VPWR,li1,257.6000,612.0000,1.799958
hold4301,VPWR,li1,247.9400,628.3200,1.799965
hold4300,VPWR,li1,184.0000,617.4400,1.799970
hold4299,VPWR,li1,632.5000,579.3600,1.799946
hold4298,VPWR,li1,162.3800,334.5600,1.799948
hold4297,VPWR,li1,298.5400,437.9200,1.799970
hold4296,VPWR,li1,644.0000,639.2000,1.799967
hold4295,VPWR,li1,229.0800,552.1600,1.799939
hold4294,VPWR,li1,296.2400,535.8400,1.799974
hold4293,VPWR,li1,213.9000,405.2800,1.799932
hold4292,VPWR,li1,252.5400,650.0800,1.799961
hold4291,VPWR,li1,175.2600,584.8000,1.799955
hold4290,VPWR,li1,535.9000,514.0800,1.799739
hold4289,VPWR,li1,438.3800,209.4400,1.799674
hold4288,VPWR,li1,182.6200,601.1200,1.799966
hold4287,VPWR,li1,149.5000,552.1600,1.799968
hold4286,VPWR,li1,192.7400,405.2800,1.799960
hold4285,VPWR,li1,132.4800,568.4800,1.799916
hold4284,VPWR,li1,265.4200,552.1600,1.799926
hold4283,VPWR,li1,239.6600,432.4800,1.799877
hold4282,VPWR,li1,102.5800,220.3200,1.799858
hold4281,VPWR,li1,230.0000,573.9200,1.799964
hold4280,VPWR,li1,291.6400,617.4400,1.799956
hold4279,VPWR,li1,201.0200,209.4400,1.799927
hold4278,VPWR,li1,204.2400,214.8800,1.799911
hold4277,VPWR,li1,342.7000,579.3600,1.799956
hold4276,VPWR,li1,268.6400,416.1600,1.799947
hold4275,VPWR,li1,191.8200,356.3200,1.799928
hold4274,VPWR,li1,647.2200,682.7200,1.799952
hold4273,VPWR,li1,65.7800,356.3200,1.799900
hold4272,VPWR,li1,561.6600,307.3600,1.798754
hold4271,VPWR,li1,270.0200,617.4400,1.799953
hold4270,VPWR,li1,563.9600,584.8000,1.799863
hold4269,VPWR,li1,207.0000,563.0400,1.799961
hold4268,VPWR,li1,246.5600,323.6800,1.799750
hold4267,VPWR,li1,157.3200,633.7600,1.799958
hold4266,VPWR,li1,660.5600,399.8400,1.799562
hold4265,VPWR,li1,106.2600,209.4400,1.799917
hold4264,VPWR,li1,248.4000,557.6000,1.799936
hold4263,VPWR,li1,739.6800,476.0000,1.799850
hold4262,VPWR,li1,337.1800,514.0800,1.799953
hold4261,VPWR,li1,72.2200,432.4800,1.799954
hold4260,VPWR,li1,188.1400,301.9200,1.799886
hold4259,VPWR,li1,261.2800,465.1200,1.799911
hold4258,VPWR,li1,227.7000,416.1600,1.799944
hold4257,VPWR,li1,280.1400,405.2800,1.799938
hold4256,VPWR,li1,539.1200,541.2800,1.799870
hold4255,VPWR,li1,664.7000,394.4000,1.799697
hold4254,VPWR,li1,644.4600,388.9600,1.799853
hold4253,VPWR,li1,582.8200,465.1200,1.799826
hold4252,VPWR,li1,723.1200,579.3600,1.799828
hold4251,VPWR,li1,562.5800,459.6800,1.799894
hold4250,VPWR,li1,696.9000,524.9600,1.799835
hold4249,VPWR,li1,143.0600,220.3200,1.799883
hold4248,VPWR,li1,141.2200,209.4400,1.799929
hold4247,VPWR,li1,137.0800,524.9600,1.799863
hold4246,VPWR,li1,740.6000,579.3600,1.799821
hold4245,VPWR,li1,645.8400,394.4000,1.799829
hold4244,VPWR,li1,666.5400,459.6800,1.799808
hold4243,VPWR,li1,555.2200,639.2000,1.799894
hold4242,VPWR,li1,136.1600,557.6000,1.799933
hold4241,VPWR,li1,684.9400,563.0400,1.799879
hold4240,VPWR,li1,542.3400,524.9600,1.799903
hold4239,VPWR,li1,273.7000,225.7600,1.799862
hold4238,VPWR,li1,502.3200,481.4400,1.799890
hold4237,VPWR,li1,550.1600,731.6800,1.799974
hold4236,VPWR,li1,699.6600,497.7600,1.799637
hold4235,VPWR,li1,515.2000,563.0400,1.799928
hold4234,VPWR,li1,737.8400,437.9200,1.799770
hold4233,VPWR,li1,592.0200,443.3600,1.799903
hold4232,VPWR,li1,49.2200,334.5600,1.799935
hold4231,VPWR,li1,278.3000,220.3200,1.799752
hold4230,VPWR,li1,546.0200,612.0000,1.799845
hold4229,VPWR,li1,268.6400,584.8000,1.799926
hold4228,VPWR,li1,454.4800,519.5200,1.799869
hold4227,VPWR,li1,648.6000,671.8400,1.799940
hold4226,VPWR,li1,159.1600,220.3200,1.799908
hold4225,VPWR,li1,647.2200,660.9600,1.799963
hold4224,VPWR,li1,543.2600,617.4400,1.799934
hold4223,VPWR,li1,494.0400,644.6400,1.799938
hold4222,VPWR,li1,376.2800,688.1600,1.799931
hold4221,VPWR,li1,278.3000,198.5600,1.799772
hold4220,VPWR,li1,504.1600,416.1600,1.799881
hold4219,VPWR,li1,415.8400,459.6800,1.799934
hold4218,VPWR,li1,494.5000,530.4000,1.799942
hold4217,VPWR,li1,469.6600,644.6400,1.799923
hold4216,VPWR,li1,508.7600,677.2800,1.799907
hold4215,VPWR,li1,686.7800,530.4000,1.799796
hold4214,VPWR,li1,230.9200,209.4400,1.799898
hold4213,VPWR,li1,270.9400,225.7600,1.799862
hold4212,VPWR,li1,536.8200,503.2000,1.799906
hold4211,VPWR,li1,426.8800,546.7200,1.799870
hold4210,VPWR,li1,469.6600,492.3200,1.799948
hold4209,VPWR,li1,214.3600,301.9200,1.799787
hold4208,VPWR,li1,121.4400,432.4800,1.799958
hold4207,VPWR,li1,338.1000,622.8800,1.799969
hold4206,VPWR,li1,428.7200,541.2800,1.799908
hold4205,VPWR,li1,109.0200,231.2000,1.799906
hold4204,VPWR,li1,532.6800,682.7200,1.799950
hold4203,VPWR,li1,173.8800,274.7200,1.799970
hold4202,VPWR,li1,613.1800,579.3600,1.799904
hold4201,VPWR,li1,632.0400,666.4000,1.799975
hold4200,VPWR,li1,455.4000,470.5600,1.799916
hold4199,VPWR,li1,120.9800,443.3600,1.799879
hold4198,VPWR,li1,182.1600,448.8000,1.799991
hold4197,VPWR,li1,136.6200,220.3200,1.799875
hold4196,VPWR,li1,429.1800,524.9600,1.799940
hold4195,VPWR,li1,626.0600,720.8000,1.799966
hold4194,VPWR,li1,739.2200,524.9600,1.799808
hold4193,VPWR,li1,475.1800,530.4000,1.799950
hold4192,VPWR,li1,285.6600,263.8400,1.799786
hold4191,VPWR,li1,425.0400,666.4000,1.799877
hold4190,VPWR,li1,609.9600,660.9600,1.799944
hold4189,VPWR,li1,329.8200,666.4000,1.799966
hold4188,VPWR,li1,450.3400,563.0400,1.799912
hold4187,VPWR,li1,707.4800,568.4800,1.799883
hold4186,VPWR,li1,649.0600,584.8000,1.799904
hold4185,VPWR,li1,597.0800,432.4800,1.799868
hold4184,VPWR,li1,121.9000,285.6000,1.799932
hold4183,VPWR,li1,642.6200,427.0400,1.799903
hold4182,VPWR,li1,227.2400,557.6000,1.799937
hold4181,VPWR,li1,427.8000,546.7200,1.799870
hold4180,VPWR,li1,712.5400,655.5200,1.799903
hold4179,VPWR,li1,586.5000,622.8800,1.799912
hold4178,VPWR,li1,129.7200,231.2000,1.799912
hold4177,VPWR,li1,317.4000,514.0800,1.799957
hold4176,VPWR,li1,488.9800,639.2000,1.799953
hold4175,VPWR,li1,638.0200,497.7600,1.799915
hold4174,VPWR,li1,72.6800,405.2800,1.799958
hold4173,VPWR,li1,253.4600,301.9200,1.799760
hold4172,VPWR,li1,712.5400,693.6000,1.799890
hold4171,VPWR,li1,552.9200,416.1600,1.799784
hold4170,VPWR,li1,593.4000,383.5200,1.799866
hold4169,VPWR,li1,439.3000,660.9600,1.799899
hold4168,VPWR,li1,608.5800,601.1200,1.799940
hold4167,VPWR,li1,486.2200,584.8000,1.799930
hold4166,VPWR,li1,605.8200,666.4000,1.799951
hold4165,VPWR,li1,288.8800,318.2400,1.799744
hold4164,VPWR,li1,630.2000,421.6000,1.799931
hold4163,VPWR,li1,676.6600,535.8400,1.799797
hold4162,VPWR,li1,149.0400,285.6000,1.799952
hold4161,VPWR,li1,110.4000,242.0800,1.799878
hold4160,VPWR,li1,448.9600,568.4800,1.799933
hold4159,VPWR,li1,471.0400,688.1600,1.799958
hold4158,VPWR,li1,561.6600,514.0800,1.799721
