Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_66_613,VGND,li1,288.8800,190.4000,0.000242
FILLER_66_601,VGND,li1,284.7400,190.4000,0.000241
FILLER_66_589,VGND,li1,279.2200,190.4000,0.000238
FILLER_66_587,VGND,li1,275.7700,190.4000,0.000237
FILLER_66_583,VGND,li1,274.6200,190.4000,0.000236
FILLER_66_562,VGND,li1,264.2700,190.4000,0.000227
FILLER_66_558,VGND,li1,263.1200,190.4000,0.000227
FILLER_66_541,VGND,li1,255.0700,190.4000,0.000219
FILLER_66_521,VGND,li1,245.4100,190.4000,0.000208
FILLER_66_515,VGND,li1,243.8000,190.4000,0.000204
FILLER_66_495,VGND,li1,233.9100,190.4000,0.000188
FILLER_66_462,VGND,li1,219.8800,190.4000,0.000154
FILLER_66_429,VGND,li1,203.3200,190.4000,0.000111
FILLER_66_421,VGND,li1,201.0200,190.4000,0.000103
FILLER_66_419,VGND,li1,198.4900,190.4000,0.000090
FILLER_66_413,VGND,li1,196.8800,190.4000,0.000090
FILLER_66_401,VGND,li1,192.7400,190.4000,0.000076
FILLER_66_389,VGND,li1,187.2200,190.4000,0.000055
FILLER_66_377,VGND,li1,181.7000,190.4000,0.000041
FILLER_66_365,VGND,li1,176.1800,190.4000,0.000031
FILLER_66_363,VGND,li1,172.7300,190.4000,0.000031
FILLER_66_357,VGND,li1,171.1200,190.4000,0.000031
FILLER_66_345,VGND,li1,166.9800,190.4000,0.000030
FILLER_66_333,VGND,li1,161.4600,190.4000,0.000030
FILLER_66_321,VGND,li1,155.9400,190.4000,0.000029
FILLER_66_309,VGND,li1,150.4200,190.4000,0.000029
FILLER_66_307,VGND,li1,146.9700,190.4000,0.000028
FILLER_66_301,VGND,li1,145.3600,190.4000,0.000028
FILLER_66_289,VGND,li1,141.2200,190.4000,0.000028
FILLER_66_277,VGND,li1,135.7000,190.4000,0.000027
FILLER_66_265,VGND,li1,130.1800,190.4000,0.000027
FILLER_66_253,VGND,li1,124.6600,190.4000,0.000026
FILLER_66_251,VGND,li1,121.2100,190.4000,0.000026
FILLER_66_245,VGND,li1,119.6000,190.4000,0.000026
FILLER_66_233,VGND,li1,115.4600,190.4000,0.000026
FILLER_66_221,VGND,li1,109.9400,190.4000,0.000025
FILLER_66_209,VGND,li1,104.4200,190.4000,0.000025
FILLER_66_197,VGND,li1,98.9000,190.4000,0.000024
FILLER_66_195,VGND,li1,95.4500,190.4000,0.000024
FILLER_66_187,VGND,li1,93.3800,190.4000,0.000024
FILLER_66_175,VGND,li1,88.7800,190.4000,0.000023
FILLER_66_163,VGND,li1,83.2600,190.4000,0.000023
FILLER_66_149,VGND,li1,74.2900,190.4000,0.000022
FILLER_66_141,VGND,li1,72.2200,190.4000,0.000021
FILLER_66_138,VGND,li1,69.4600,190.4000,0.000021
FILLER_66_126,VGND,li1,66.2400,190.4000,0.000020
FILLER_66_118,VGND,li1,60.0300,190.4000,0.000019
FILLER_66_105,VGND,li1,54.2800,190.4000,0.000018
FILLER_66_97,VGND,li1,51.9800,190.4000,0.000017
FILLER_66_85,VGND,li1,47.3800,190.4000,0.000016
FILLER_66_80,VGND,li1,43.2400,190.4000,0.000015
FILLER_66_68,VGND,li1,39.5600,190.4000,0.000014
FILLER_66_41,VGND,li1,24.6100,190.4000,0.000008
FILLER_66_29,VGND,li1,21.6200,190.4000,0.000009
FILLER_66_9,VGND,li1,9.8900,190.4000,0.000011
FILLER_66_3,VGND,li1,8.2800,190.4000,0.000011
FILLER_65_1567,VGND,li1,726.5700,190.4000,0.001598
FILLER_65_1563,VGND,li1,725.4200,190.4000,0.001598
FILLER_65_1551,VGND,li1,721.7400,190.4000,0.001576
FILLER_65_1539,VGND,li1,716.2200,190.4000,0.001541
FILLER_65_1532,VGND,li1,710.4700,190.4000,0.001495
FILLER_65_1526,VGND,li1,708.8600,190.4000,0.001495
FILLER_65_1504,VGND,li1,699.2000,190.4000,0.001428
FILLER_65_1489,VGND,li1,690.9200,190.4000,0.001355
FILLER_65_1481,VGND,li1,688.6200,190.4000,0.001318
FILLER_65_1469,VGND,li1,684.0200,190.4000,0.001276
FILLER_65_1457,VGND,li1,678.5000,190.4000,0.001213
FILLER_65_1455,VGND,li1,675.0500,190.4000,0.001168
FILLER_65_1447,VGND,li1,672.9800,190.4000,0.001130
FILLER_65_1435,VGND,li1,668.3800,190.4000,0.001095
FILLER_65_1421,VGND,li1,659.4100,190.4000,0.000975
FILLER_65_1413,VGND,li1,657.3400,190.4000,0.000935
FILLER_65_1401,VGND,li1,652.7400,190.4000,0.000830
FILLER_65_1394,VGND,li1,648.1400,190.4000,0.000724
FILLER_65_1369,VGND,li1,635.7200,190.4000,0.000633
FILLER_65_1357,VGND,li1,632.5000,190.4000,0.000725
FILLER_65_1345,VGND,li1,626.9800,190.4000,0.000927
FILLER_65_1340,VGND,li1,622.8400,190.4000,0.001005
FILLER_65_1325,VGND,li1,615.4800,190.4000,0.001216
FILLER_65_1308,VGND,li1,609.9600,190.4000,0.001357
FILLER_65_1296,VGND,li1,604.4400,190.4000,0.001510
FILLER_65_1282,VGND,li1,595.4700,190.4000,0.001724
FILLER_65_1265,VGND,li1,588.1100,190.4000,0.001702
FILLER_65_1257,VGND,li1,585.5800,190.4000,0.001670
FILLER_65_1245,VGND,li1,580.9800,190.4000,0.001618
FILLER_65_1233,VGND,li1,575.4600,190.4000,0.001542
FILLER_65_1223,VGND,li1,569.0200,190.4000,0.001474
FILLER_65_1214,VGND,li1,564.8800,190.4000,0.001420
FILLER_65_1197,VGND,li1,556.8300,190.4000,0.001313
FILLER_65_1189,VGND,li1,554.3000,190.4000,0.001278
FILLER_65_1177,VGND,li1,547.1700,190.4000,0.001155
FILLER_65_1173,VGND,li1,545.7900,190.4000,0.001155
FILLER_65_1165,VGND,li1,543.2600,190.4000,0.001113
FILLER_65_1153,VGND,li1,538.6600,190.4000,0.001035
FILLER_65_1146,VGND,li1,533.1400,190.4000,0.000959
FILLER_65_1134,VGND,li1,529.9200,190.4000,0.000908
FILLER_65_1125,VGND,li1,523.2500,190.4000,0.000803
FILLER_65_1121,VGND,li1,522.1000,190.4000,0.000766
FILLER_65_1104,VGND,li1,514.0500,190.4000,0.000656
FILLER_65_1073,VGND,li1,499.5600,190.4000,0.000418
FILLER_65_1065,VGND,li1,497.2600,190.4000,0.000380
FILLER_65_1062,VGND,li1,494.5000,190.4000,0.000323
FILLER_65_1050,VGND,li1,489.4400,190.4000,0.000251
FILLER_65_1041,VGND,li1,484.8400,190.4000,0.000175
FILLER_65_1033,VGND,li1,482.5400,190.4000,0.000178
FILLER_65_1021,VGND,li1,477.9400,190.4000,0.000181
FILLER_65_1009,VGND,li1,472.4200,190.4000,0.000187
FILLER_65_1007,VGND,li1,468.9700,190.4000,0.000191
FILLER_65_977,VGND,li1,455.1700,190.4000,0.000202
FILLER_65_965,VGND,li1,452.1800,190.4000,0.000205
FILLER_65_953,VGND,li1,446.6600,190.4000,0.000209
FILLER_65_944,VGND,li1,441.6000,190.4000,0.000213
FILLER_65_932,VGND,li1,437.0000,190.4000,0.000216
FILLER_65_921,VGND,li1,430.5600,190.4000,0.000221
FILLER_65_909,VGND,li1,426.4200,190.4000,0.000224
FILLER_65_897,VGND,li1,420.9000,190.4000,0.000228
FILLER_65_887,VGND,li1,414.2300,190.4000,0.000233
FILLER_65_879,VGND,li1,411.7000,190.4000,0.000234
FILLER_65_852,VGND,li1,398.8200,190.4000,0.000243
FILLER_65_841,VGND,li1,393.0700,190.4000,0.000247
FILLER_65_836,VGND,li1,391.0000,190.4000,0.000248
FILLER_65_821,VGND,li1,383.6400,190.4000,0.000252
FILLER_65_809,VGND,li1,380.4200,190.4000,0.000253
FILLER_65_797,VGND,li1,374.9000,190.4000,0.000256
FILLER_65_785,VGND,li1,369.3800,190.4000,0.000259
FILLER_65_776,VGND,li1,364.3200,190.4000,0.000259
FILLER_65_764,VGND,li1,359.7200,190.4000,0.000257
FILLER_65_729,VGND,li1,342.7000,190.4000,0.000221
FILLER_65_717,VGND,li1,336.7200,190.4000,0.000193
FILLER_65_696,VGND,li1,325.9100,190.4000,0.000174
FILLER_65_684,VGND,li1,320.8500,190.4000,0.000197
FILLER_65_673,VGND,li1,315.5600,190.4000,0.000218
FILLER_65_661,VGND,li1,310.0400,190.4000,0.000230
FILLER_65_653,VGND,li1,307.7400,190.4000,0.000234
FILLER_65_641,VGND,li1,303.1400,190.4000,0.000239
FILLER_65_629,VGND,li1,297.6200,190.4000,0.000242
FILLER_65_617,VGND,li1,292.1000,190.4000,0.000243
FILLER_65_612,VGND,li1,287.9600,190.4000,0.000242
FILLER_65_600,VGND,li1,284.2800,190.4000,0.000241
FILLER_65_588,VGND,li1,278.7600,190.4000,0.000238
FILLER_65_576,VGND,li1,273.2400,190.4000,0.000236
FILLER_65_569,VGND,li1,267.9500,190.4000,0.000232
FILLER_65_561,VGND,li1,265.4200,190.4000,0.000230
FILLER_65_558,VGND,li1,262.6600,190.4000,0.000227
FILLER_65_550,VGND,li1,260.3600,190.4000,0.000225
FILLER_65_505,VGND,li1,238.0500,190.4000,0.000197
FILLER_65_494,VGND,li1,232.9900,190.4000,0.000188
FILLER_65_487,VGND,li1,230.0000,190.4000,0.000183
FILLER_65_469,VGND,li1,221.9500,190.4000,0.000163
FILLER_65_457,VGND,li1,218.5000,190.4000,0.000154
FILLER_65_449,VGND,li1,212.2900,190.4000,0.000135
FILLER_65_429,VGND,li1,203.3200,190.4000,0.000111
FILLER_65_417,VGND,li1,200.1000,190.4000,0.000096
FILLER_65_405,VGND,li1,194.5800,190.4000,0.000082
FILLER_65_393,VGND,li1,189.0600,190.4000,0.000065
FILLER_65_391,VGND,li1,185.6100,190.4000,0.000048
FILLER_65_385,VGND,li1,184.0000,190.4000,0.000048
FILLER_65_373,VGND,li1,179.8600,190.4000,0.000031
FILLER_65_361,VGND,li1,174.3400,190.4000,0.000031
FILLER_65_349,VGND,li1,168.8200,190.4000,0.000030
FILLER_65_337,VGND,li1,163.3000,190.4000,0.000030
FILLER_65_335,VGND,li1,159.8500,190.4000,0.000029
FILLER_65_329,VGND,li1,158.2400,190.4000,0.000029
FILLER_65_317,VGND,li1,154.1000,190.4000,0.000029
FILLER_65_305,VGND,li1,148.5800,190.4000,0.000028
FILLER_65_293,VGND,li1,143.0600,190.4000,0.000028
FILLER_65_281,VGND,li1,137.5400,190.4000,0.000028
FILLER_65_279,VGND,li1,134.0900,190.4000,0.000027
FILLER_65_273,VGND,li1,132.4800,190.4000,0.000027
FILLER_65_261,VGND,li1,128.3400,190.4000,0.000027
FILLER_65_249,VGND,li1,122.8200,190.4000,0.000026
FILLER_65_237,VGND,li1,117.3000,190.4000,0.000026
FILLER_65_225,VGND,li1,111.7800,190.4000,0.000025
FILLER_65_223,VGND,li1,108.3300,190.4000,0.000025
FILLER_65_217,VGND,li1,106.7200,190.4000,0.000025
FILLER_65_205,VGND,li1,102.5800,190.4000,0.000024
FILLER_65_193,VGND,li1,97.0600,190.4000,0.000024
FILLER_65_181,VGND,li1,91.5400,190.4000,0.000023
FILLER_65_169,VGND,li1,86.0200,190.4000,0.000023
FILLER_65_167,VGND,li1,82.5700,190.4000,0.000022
FILLER_65_161,VGND,li1,80.9600,190.4000,0.000022
FILLER_65_149,VGND,li1,76.8200,190.4000,0.000022
FILLER_65_137,VGND,li1,71.3000,190.4000,0.000021
FILLER_65_125,VGND,li1,65.7800,190.4000,0.000020
FILLER_65_113,VGND,li1,60.2600,190.4000,0.000019
FILLER_65_111,VGND,li1,56.8100,190.4000,0.000018
FILLER_65_103,VGND,li1,54.7400,190.4000,0.000018
FILLER_65_91,VGND,li1,50.1400,190.4000,0.000017
FILLER_65_79,VGND,li1,44.6200,190.4000,0.000015
FILLER_65_61,VGND,li1,33.8100,190.4000,0.000012
FILLER_65_57,VGND,li1,32.6600,190.4000,0.000012
FILLER_65_55,VGND,li1,31.0500,190.4000,0.000011
FILLER_65_51,VGND,li1,29.9000,190.4000,0.000011
FILLER_65_39,VGND,li1,26.2200,190.4000,0.000008
FILLER_65_27,VGND,li1,20.7000,190.4000,0.000009
FILLER_65_9,VGND,li1,9.8900,190.4000,0.000011
FILLER_65_3,VGND,li1,8.2800,190.4000,0.000011
FILLER_64_1597,VGND,li1,741.5200,184.9600,0.001304
FILLER_64_1595,VGND,li1,739.4500,184.9600,0.001298
FILLER_64_1577,VGND,li1,732.3200,184.9600,0.001271
FILLER_64_1565,VGND,li1,728.1800,184.9600,0.001239
FILLER_64_1549,VGND,li1,718.7500,184.9600,0.001187
FILLER_64_1541,VGND,li1,715.0700,184.9600,0.001157
FILLER_64_1539,VGND,li1,713.6900,184.9600,0.001144
FILLER_64_1528,VGND,li1,709.7800,184.9600,0.001120
FILLER_64_1509,VGND,li1,701.0400,184.9600,0.001056
FILLER_64_1497,VGND,li1,696.9000,184.9600,0.001010
FILLER_64_1485,VGND,li1,691.3800,184.9600,0.000957
FILLER_64_1483,VGND,li1,687.9300,184.9600,0.000918
FILLER_64_1473,VGND,li1,683.7900,184.9600,0.000865
FILLER_64_1465,VGND,li1,681.2600,184.9600,0.000824
FILLER_64_1453,VGND,li1,676.6600,184.9600,0.000762
FILLER_64_1441,VGND,li1,671.1400,184.9600,0.000667
FILLER_64_1435,VGND,li1,665.8500,184.9600,0.000590
FILLER_64_1429,VGND,li1,664.2400,184.9600,0.000590
FILLER_64_1422,VGND,li1,661.0200,184.9600,0.000542
FILLER_64_1410,VGND,li1,656.8800,184.9600,0.000480
FILLER_64_1398,VGND,li1,651.3600,184.9600,0.000397
FILLER_64_1373,VGND,li1,638.0200,184.9600,0.000219
FILLER_64_1362,VGND,li1,632.7300,184.9600,0.000234
FILLER_64_1354,VGND,li1,630.2000,184.9600,0.000242
FILLER_64_1342,VGND,li1,625.6000,184.9600,0.000263
FILLER_64_1317,VGND,li1,614.1000,184.9600,0.000295
FILLER_64_1315,VGND,li1,610.6500,184.9600,0.000309
FILLER_64_1309,VGND,li1,609.0400,184.9600,0.000309
FILLER_64_1297,VGND,li1,604.9000,184.9600,0.000322
FILLER_64_1285,VGND,li1,599.3800,184.9600,0.000342
FILLER_64_1273,VGND,li1,593.8600,184.9600,0.000355
FILLER_64_1261,VGND,li1,588.3400,184.9600,0.000371
FILLER_64_1254,VGND,li1,583.7400,184.9600,0.000385
FILLER_64_1242,VGND,li1,579.6000,184.9600,0.000398
FILLER_64_1230,VGND,li1,574.0800,184.9600,0.000419
FILLER_64_1211,VGND,li1,562.8100,184.9600,0.000427
FILLER_64_1205,VGND,li1,561.2000,184.9600,0.000417
FILLER_64_1185,VGND,li1,552.0000,184.9600,0.000393
FILLER_64_1173,VGND,li1,547.8600,184.9600,0.000378
FILLER_64_1163,VGND,li1,540.7300,184.9600,0.000345
FILLER_64_1159,VGND,li1,539.5800,184.9600,0.000345
FILLER_64_1153,VGND,li1,536.1300,184.9600,0.000325
FILLER_64_1149,VGND,li1,534.9800,184.9600,0.000325
FILLER_64_1142,VGND,li1,532.2200,184.9600,0.000313
FILLER_64_1122,VGND,li1,524.4000,184.9600,0.000280
FILLER_64_1091,VGND,li1,507.6100,184.9600,0.000205
FILLER_64_1078,VGND,li1,502.3200,184.9600,0.000181
FILLER_64_1049,VGND,li1,489.9000,184.9600,0.000124
FILLER_64_1037,VGND,li1,485.3000,184.9600,0.000102
FILLER_64_1035,VGND,li1,481.8500,184.9600,0.000130
FILLER_64_1029,VGND,li1,480.2400,184.9600,0.000130
FILLER_64_1017,VGND,li1,476.1000,184.9600,0.000153
FILLER_64_1005,VGND,li1,470.5800,184.9600,0.000193
FILLER_64_997,VGND,li1,464.3700,184.9600,0.000225
FILLER_64_993,VGND,li1,463.2200,184.9600,0.000225
FILLER_64_981,VGND,li1,457.7000,184.9600,0.000255
FILLER_64_978,VGND,li1,455.8600,184.9600,0.000266
FILLER_64_966,VGND,li1,452.6400,184.9600,0.000278
FILLER_64_954,VGND,li1,445.0500,184.9600,0.000309
FILLER_64_946,VGND,li1,442.5200,184.9600,0.000320
FILLER_64_934,VGND,li1,437.9200,184.9600,0.000334
FILLER_64_925,VGND,li1,431.4800,184.9600,0.000356
FILLER_64_918,VGND,li1,429.1800,184.9600,0.000364
FILLER_64_906,VGND,li1,425.0400,184.9600,0.000380
FILLER_64_881,VGND,li1,411.7000,184.9600,0.000380
FILLER_64_869,VGND,li1,408.0200,184.9600,0.000372
FILLER_64_858,VGND,li1,400.4300,184.9600,0.000355
FILLER_64_854,VGND,li1,399.2800,184.9600,0.000348
FILLER_64_841,VGND,li1,392.6100,184.9600,0.000327
FILLER_64_837,VGND,li1,391.4600,184.9600,0.000327
FILLER_64_825,VGND,li1,387.7800,184.9600,0.000308
FILLER_64_813,VGND,li1,382.2600,184.9600,0.000292
FILLER_64_800,VGND,li1,373.7500,184.9600,0.000260
FILLER_64_788,VGND,li1,370.7600,184.9600,0.000243
FILLER_64_776,VGND,li1,365.2400,184.9600,0.000224
FILLER_64_764,VGND,li1,359.7200,184.9600,0.000206
FILLER_64_743,VGND,li1,347.5300,184.9600,0.000151
FILLER_64_735,VGND,li1,345.4600,184.9600,0.000140
FILLER_64_723,VGND,li1,340.8600,184.9600,0.000113
FILLER_64_711,VGND,li1,335.3400,184.9600,0.000079
FILLER_64_705,VGND,li1,330.0500,184.9600,0.000071
FILLER_64_701,VGND,li1,328.9000,184.9600,0.000073
FILLER_64_699,VGND,li1,327.2900,184.9600,0.000074
FILLER_64_693,VGND,li1,325.6800,184.9600,0.000074
FILLER_64_681,VGND,li1,321.5400,184.9600,0.000077
FILLER_64_669,VGND,li1,316.0200,184.9600,0.000083
FILLER_64_657,VGND,li1,310.5000,184.9600,0.000086
FILLER_64_645,VGND,li1,304.9800,184.9600,0.000090
FILLER_64_643,VGND,li1,301.5300,184.9600,0.000094
FILLER_64_639,VGND,li1,300.3800,184.9600,0.000094
FILLER_64_627,VGND,li1,296.7000,184.9600,0.000097
FILLER_64_601,VGND,li1,283.3600,184.9600,0.000101
FILLER_64_589,VGND,li1,279.2200,184.9600,0.000099
FILLER_64_582,VGND,li1,274.6200,184.9600,0.000097
FILLER_64_570,VGND,li1,270.4800,184.9600,0.000095
FILLER_64_558,VGND,li1,264.9600,184.9600,0.000092
FILLER_64_546,VGND,li1,259.4400,184.9600,0.000090
FILLER_64_519,VGND,li1,245.1800,184.9600,0.000081
FILLER_64_507,VGND,li1,241.5000,184.9600,0.000079
FILLER_64_495,VGND,li1,235.9800,184.9600,0.000076
FILLER_64_477,VGND,li1,225.1700,184.9600,0.000066
FILLER_64_468,VGND,li1,222.6400,184.9600,0.000064
FILLER_64_456,VGND,li1,218.0400,184.9600,0.000059
FILLER_64_445,VGND,li1,211.1400,184.9600,0.000049
FILLER_64_433,VGND,li1,207.4600,184.9600,0.000046
FILLER_64_421,VGND,li1,201.9400,184.9600,0.000040
FILLER_64_419,VGND,li1,198.4900,184.9600,0.000034
FILLER_64_413,VGND,li1,196.8800,184.9600,0.000034
FILLER_64_401,VGND,li1,192.7400,184.9600,0.000029
FILLER_64_389,VGND,li1,187.2200,184.9600,0.000021
FILLER_64_377,VGND,li1,181.7000,184.9600,0.000016
FILLER_64_365,VGND,li1,176.1800,184.9600,0.000013
FILLER_64_363,VGND,li1,172.7300,184.9600,0.000013
FILLER_64_357,VGND,li1,171.1200,184.9600,0.000013
FILLER_64_345,VGND,li1,166.9800,184.9600,0.000013
FILLER_64_333,VGND,li1,161.4600,184.9600,0.000014
FILLER_64_321,VGND,li1,155.9400,184.9600,0.000014
FILLER_64_309,VGND,li1,150.4200,184.9600,0.000014
FILLER_64_307,VGND,li1,146.9700,184.9600,0.000014
FILLER_64_301,VGND,li1,145.3600,184.9600,0.000014
FILLER_64_289,VGND,li1,141.2200,184.9600,0.000015
FILLER_64_277,VGND,li1,135.7000,184.9600,0.000015
FILLER_64_265,VGND,li1,130.1800,184.9600,0.000015
FILLER_64_253,VGND,li1,124.6600,184.9600,0.000016
FILLER_64_251,VGND,li1,121.2100,184.9600,0.000016
FILLER_64_245,VGND,li1,119.6000,184.9600,0.000016
FILLER_64_233,VGND,li1,115.4600,184.9600,0.000016
FILLER_64_221,VGND,li1,109.9400,184.9600,0.000017
FILLER_64_209,VGND,li1,104.4200,184.9600,0.000017
FILLER_64_197,VGND,li1,98.9000,184.9600,0.000017
FILLER_64_195,VGND,li1,95.4500,184.9600,0.000018
FILLER_64_189,VGND,li1,93.8400,184.9600,0.000018
FILLER_64_177,VGND,li1,89.7000,184.9600,0.000018
FILLER_64_165,VGND,li1,84.1800,184.9600,0.000018
FILLER_64_153,VGND,li1,78.6600,184.9600,0.000019
FILLER_64_141,VGND,li1,73.1400,184.9600,0.000019
FILLER_64_139,VGND,li1,69.6900,184.9600,0.000019
FILLER_64_133,VGND,li1,68.0800,184.9600,0.000019
FILLER_64_121,VGND,li1,63.9400,184.9600,0.000019
FILLER_64_109,VGND,li1,58.4200,184.9600,0.000020
FILLER_64_97,VGND,li1,52.9000,184.9600,0.000020
FILLER_64_85,VGND,li1,47.3800,184.9600,0.000020
FILLER_64_83,VGND,li1,43.9300,184.9600,0.000021
FILLER_64_77,VGND,li1,42.3200,184.9600,0.000021
FILLER_64_63,VGND,li1,35.1900,184.9600,0.000019
FILLER_64_50,VGND,li1,29.4400,184.9600,0.000015
FILLER_64_38,VGND,li1,25.7600,184.9600,0.000012
FILLER_64_27,VGND,li1,18.1700,184.9600,0.000015
FILLER_64_9,VGND,li1,9.8900,184.9600,0.000016
FILLER_64_3,VGND,li1,8.2800,184.9600,0.000016
FILLER_63_1594,VGND,li1,738.9900,184.9600,0.001298
FILLER_63_1569,VGND,li1,730.0200,184.9600,0.001257
FILLER_63_1559,VGND,li1,723.1200,184.9600,0.001205
FILLER_63_1549,VGND,li1,718.5200,184.9600,0.001175
FILLER_63_1543,VGND,li1,715.5300,184.9600,0.001157
FILLER_63_1535,VGND,li1,713.4600,184.9600,0.001144
FILLER_63_1523,VGND,li1,708.8600,184.9600,0.001120
FILLER_63_1517,VGND,li1,703.5700,184.9600,0.001080
FILLER_63_1513,VGND,li1,702.4200,184.9600,0.001056
FILLER_63_1511,VGND,li1,700.8100,184.9600,0.001038
FILLER_63_1505,VGND,li1,699.2000,184.9600,0.001038
FILLER_63_1497,VGND,li1,694.3700,184.9600,0.000977
FILLER_63_1493,VGND,li1,693.2200,184.9600,0.000977
FILLER_63_1464,VGND,li1,680.8000,184.9600,0.000824
FILLER_63_1457,VGND,li1,676.2000,184.9600,0.000762
FILLER_63_1450,VGND,li1,673.9000,184.9600,0.000729
FILLER_63_1425,VGND,li1,661.9400,184.9600,0.000542
FILLER_63_1413,VGND,li1,658.2600,184.9600,0.000480
FILLER_63_1401,VGND,li1,652.7400,184.9600,0.000397
FILLER_63_1397,VGND,li1,648.8300,184.9600,0.000359
FILLER_63_1393,VGND,li1,646.5300,184.9600,0.000298
FILLER_63_1387,VGND,li1,644.9200,184.9600,0.000298
FILLER_63_1357,VGND,li1,632.5000,184.9600,0.000234
FILLER_63_1345,VGND,li1,626.9800,184.9600,0.000253
FILLER_63_1321,VGND,li1,613.6400,184.9600,0.000295
FILLER_63_1313,VGND,li1,611.3400,184.9600,0.000303
FILLER_63_1301,VGND,li1,606.7400,184.9600,0.000316
FILLER_63_1289,VGND,li1,601.2200,184.9600,0.000333
FILLER_63_1287,VGND,li1,597.7700,184.9600,0.000348
FILLER_63_1281,VGND,li1,596.1600,184.9600,0.000348
FILLER_63_1269,VGND,li1,592.0200,184.9600,0.000360
FILLER_63_1257,VGND,li1,586.5000,184.9600,0.000377
FILLER_63_1245,VGND,li1,580.9800,184.9600,0.000398
FILLER_63_1233,VGND,li1,575.4600,184.9600,0.000410
FILLER_63_1231,VGND,li1,572.0100,184.9600,0.000425
FILLER_63_1225,VGND,li1,570.4000,184.9600,0.000425
FILLER_63_1218,VGND,li1,566.4900,184.9600,0.000434
FILLER_63_1201,VGND,li1,560.7400,184.9600,0.000417
FILLER_63_1189,VGND,li1,555.2200,184.9600,0.000405
FILLER_63_1177,VGND,li1,549.7000,184.9600,0.000385
FILLER_63_1174,VGND,li1,546.0200,184.9600,0.000371
FILLER_63_1166,VGND,li1,543.7200,184.9600,0.000360
FILLER_63_1154,VGND,li1,539.1200,184.9600,0.000336
FILLER_63_1142,VGND,li1,533.6000,184.9600,0.000313
FILLER_63_1117,VGND,li1,520.0300,184.9600,0.000259
FILLER_63_1107,VGND,li1,514.9700,184.9600,0.000238
FILLER_63_1103,VGND,li1,513.8200,184.9600,0.000230
FILLER_63_1077,VGND,li1,502.7800,184.9600,0.000181
FILLER_63_1065,VGND,li1,498.1800,184.9600,0.000155
FILLER_63_1060,VGND,li1,494.0400,184.9600,0.000143
FILLER_63_1048,VGND,li1,490.3600,184.9600,0.000124
FILLER_63_1039,VGND,li1,483.6900,184.9600,0.000120
FILLER_63_1033,VGND,li1,482.0800,184.9600,0.000120
FILLER_63_1021,VGND,li1,477.9400,184.9600,0.000143
FILLER_63_1009,VGND,li1,472.4200,184.9600,0.000174
FILLER_63_1007,VGND,li1,468.9700,184.9600,0.000193
FILLER_63_1001,VGND,li1,467.3600,184.9600,0.000208
FILLER_63_989,VGND,li1,463.2200,184.9600,0.000225
FILLER_63_976,VGND,li1,455.4000,184.9600,0.000266
FILLER_63_965,VGND,li1,450.8000,184.9600,0.000286
FILLER_63_953,VGND,li1,446.6600,184.9600,0.000309
FILLER_63_946,VGND,li1,442.0600,184.9600,0.000320
FILLER_63_917,VGND,li1,429.1800,184.9600,0.000364
FILLER_63_905,VGND,li1,424.5800,184.9600,0.000380
FILLER_63_877,VGND,li1,411.7000,184.9600,0.000380
FILLER_63_865,VGND,li1,406.1800,184.9600,0.000367
FILLER_63_853,VGND,li1,400.6600,184.9600,0.000355
FILLER_63_841,VGND,li1,395.1400,184.9600,0.000340
FILLER_63_839,VGND,li1,391.6900,184.9600,0.000327
FILLER_63_826,VGND,li1,386.4000,184.9600,0.000308
FILLER_63_814,VGND,li1,382.7200,184.9600,0.000292
FILLER_63_785,VGND,li1,369.3800,184.9600,0.000243
FILLER_63_783,VGND,li1,365.9300,184.9600,0.000224
FILLER_63_777,VGND,li1,364.3200,184.9600,0.000224
FILLER_63_765,VGND,li1,360.1800,184.9600,0.000206
FILLER_63_753,VGND,li1,354.6600,184.9600,0.000181
FILLER_63_741,VGND,li1,349.1400,184.9600,0.000151
FILLER_63_729,VGND,li1,343.6200,184.9600,0.000130
FILLER_63_727,VGND,li1,340.1700,184.9600,0.000102
FILLER_63_721,VGND,li1,338.5600,184.9600,0.000102
FILLER_63_709,VGND,li1,334.4200,184.9600,0.000079
FILLER_63_697,VGND,li1,328.9000,184.9600,0.000073
FILLER_63_685,VGND,li1,323.3800,184.9600,0.000076
FILLER_63_673,VGND,li1,317.8600,184.9600,0.000080
FILLER_63_671,VGND,li1,314.4100,184.9600,0.000084
FILLER_63_665,VGND,li1,312.8000,184.9600,0.000084
FILLER_63_653,VGND,li1,308.6600,184.9600,0.000088
FILLER_63_641,VGND,li1,303.1400,184.9600,0.000092
FILLER_63_629,VGND,li1,297.6200,184.9600,0.000097
FILLER_63_617,VGND,li1,292.1000,184.9600,0.000101
FILLER_63_614,VGND,li1,288.4200,184.9600,0.000103
FILLER_63_597,VGND,li1,281.9800,184.9600,0.000101
FILLER_63_585,VGND,li1,277.3800,184.9600,0.000098
FILLER_63_573,VGND,li1,271.8600,184.9600,0.000095
FILLER_63_561,VGND,li1,266.3400,184.9600,0.000092
FILLER_63_559,VGND,li1,262.8900,184.9600,0.000091
FILLER_63_551,VGND,li1,260.8200,184.9600,0.000090
FILLER_63_539,VGND,li1,256.2200,184.9600,0.000088
